"","X","stock.id","species","stock","region","sub.region","brood.yr","spawners","recruits","entry.yr","ln.rs","long","lat","loc.sst","our.region"
"2072",2072,NA,"Sockeye","Portage","WC","Fraser River",2007,849,2820,2009,1.20043297762081,123.06,49.12,-1.2806379724913,"South"
"2073",2073,NA,"Sockeye","Portage","WC","Fraser River",2008,63,519,2010,2.10876915677436,123.06,49.12,-0.335998868379357,"South"
"2074",2074,NA,"Sockeye","Portage","WC","Fraser River",2009,792,11966,2011,2.71526318213555,123.06,49.12,-0.00912823333765814,"South"
"2075",2075,NA,"Sockeye","Portage","WC","Fraser River",2010,26687,88940,2012,1.20378542963221,123.06,49.12,-0.663967433018617,"South"
"2077",2077,NA,"Sockeye","Weaver","WC","Fraser River",1966,9860,76161,1968,2.04436335203447,123.06,49.12,-0.358455400465939,"South"
"2078",2078,NA,"Sockeye","Weaver","WC","Fraser River",1967,10619,88405,1969,2.11928367970834,123.06,49.12,-0.982484543627291,"South"
"2079",2079,NA,"Sockeye","Weaver","WC","Fraser River",1969,30604,412913,1971,2.60210619764778,123.06,49.12,-0.521608497622144,"South"
"2080",2080,NA,"Sockeye","Weaver","WC","Fraser River",1972,15027,350142,1974,3.1484902034458,123.06,49.12,-0.755508591049749,"South"
"2081",2081,NA,"Sockeye","Weaver","WC","Fraser River",1973,24885,274667,1975,2.40129424252234,123.06,49.12,-0.929312162303066,"South"
"2082",2082,NA,"Sockeye","Weaver","WC","Fraser River",1974,28099,284880,1976,2.31633405045167,123.06,49.12,-0.851916806484708,"South"
"2083",2083,NA,"Sockeye","Weaver","WC","Fraser River",1975,16033,169860,1977,2.36032547014516,123.06,49.12,-0.445999560627595,"South"
"2084",2084,NA,"Sockeye","Weaver","WC","Fraser River",1976,28243,304434,1978,2.37760867561066,123.06,49.12,0.536516747604565,"South"
"2085",2085,NA,"Sockeye","Weaver","WC","Fraser River",1977,28510,235763,1979,2.11257216022879,123.06,49.12,0.212338477080854,"South"
"2086",2086,NA,"Sockeye","Weaver","WC","Fraser River",1979,25702,141028,1981,1.70238964233879,123.06,49.12,0.237327181467325,"South"
"2087",2087,NA,"Sockeye","Weaver","WC","Fraser River",1980,43285,364714,1982,2.13130733012604,123.06,49.12,0.0587929077530001,"South"
"2088",2088,NA,"Sockeye","Weaver","WC","Fraser River",1981,22627,270292,1983,2.48035897263086,123.06,49.12,0.0347661832747335,"South"
"2089",2089,NA,"Sockeye","Weaver","WC","Fraser River",1982,115031,1505995,1984,2.57200743104674,123.06,49.12,0.725254199683246,"South"
"2090",2090,NA,"Sockeye","Weaver","WC","Fraser River",1983,27380,239991,1985,2.17078860277855,123.06,49.12,-0.159490363463939,"South"
"2091",2091,NA,"Sockeye","Weaver","WC","Fraser River",1984,30435,635778,1986,3.03925618385602,123.06,49.12,-0.307663338018828,"South"
"2092",2092,NA,"Sockeye","Weaver","WC","Fraser River",1985,22773,69300,1987,1.11286928249312,123.06,49.12,0.459693892458893,"South"
"2093",2093,NA,"Sockeye","Weaver","WC","Fraser River",1986,41837,42717,1988,0.0208158520018323,123.06,49.12,0.660426959274321,"South"
"2094",2094,NA,"Sockeye","Weaver","WC","Fraser River",1987,30106,220718,1989,1.99216138117559,123.06,49.12,-0.157662484515243,"South"
"2095",2095,NA,"Sockeye","Weaver","WC","Fraser River",1988,27623,513778,1990,2.92314250651486,123.06,49.12,-0.219446548994089,"South"
"2096",2096,NA,"Sockeye","Weaver","WC","Fraser River",1991,18710,65545,1993,1.25367878936377,123.06,49.12,0.994185837388154,"South"
"2097",2097,NA,"Sockeye","Weaver","WC","Fraser River",1993,34019,501325,1995,2.69033540130125,123.06,49.12,1.02482106080054,"South"
"2098",2098,NA,"Sockeye","Weaver","WC","Fraser River",1994,35516,715932,1996,3.00360189121339,123.06,49.12,0.877035744249793,"South"
"2099",2099,NA,"Sockeye","Weaver","WC","Fraser River",1995,10905,266443,1997,3.19593893739863,123.06,49.12,0.372939243139153,"South"
"2100",2100,NA,"Sockeye","Weaver","WC","Fraser River",1996,26849,383413,1998,2.65888416086985,123.06,49.12,1.06695844708483,"South"
"2101",2101,NA,"Sockeye","Weaver","WC","Fraser River",1997,10724,215997,1999,3.00278029832511,123.06,49.12,1.04831429581162,"South"
"2102",2102,NA,"Sockeye","Weaver","WC","Fraser River",1998,29811,566885,2000,2.94527900836979,123.06,49.12,-0.0452162067199158,"South"
"2103",2103,NA,"Sockeye","Weaver","WC","Fraser River",1999,13106,246929,2001,2.93603070529646,123.06,49.12,0.223693554229865,"South"
"2104",2104,NA,"Sockeye","Weaver","WC","Fraser River",2001,8035,196083,2003,3.19473103979094,123.06,49.12,0.0399877452784456,"South"
"2105",2105,NA,"Sockeye","Weaver","WC","Fraser River",2002,36269,242830,2004,1.90139822811756,123.06,49.12,0.822307693339711,"South"
"2106",2106,NA,"Sockeye","Weaver","WC","Fraser River",2003,24681,188799,2005,2.0346492402323,123.06,49.12,0.790149045479778,"South"
"2107",2107,NA,"Sockeye","Weaver","WC","Fraser River",2004,13967,121252,2006,2.16117362020328,123.06,49.12,0.836898934861383,"South"
"2108",2108,NA,"Sockeye","Weaver","WC","Fraser River",2005,23597,65091,2007,1.01466670550211,123.06,49.12,0.0868336445907,"South"
"2109",2109,NA,"Sockeye","Weaver","WC","Fraser River",2006,13618,247382,2008,2.89954125358136,123.06,49.12,-0.752130399789486,"South"
"2110",2110,NA,"Sockeye","Weaver","WC","Fraser River",2007,15825,333790,2009,3.04892108469003,123.06,49.12,-1.2806379724913,"South"
"2111",2111,NA,"Sockeye","Weaver","WC","Fraser River",2009,12871,230325,2011,2.88451463632776,123.06,49.12,-0.00912823333765814,"South"
"2112",2112,NA,"Sockeye","Weaver","WC","Fraser River",2010,25328,129799,2012,1.63407659694141,123.06,49.12,-0.663967433018617,"South"
"2148",2148,NA,"Sockeye","Scotch","WC","Fraser River",1965,777,16637,1967,3.0639440592921,123.06,49.12,-0.38629518941427,"South"
"2149",2149,NA,"Sockeye","Scotch","WC","Fraser River",1966,236,2956,1968,2.52776047704248,123.06,49.12,-0.358455400465939,"South"
"2150",2150,NA,"Sockeye","Scotch","WC","Fraser River",1970,142,2236,1972,2.75661677667373,123.06,49.12,-1.61751386036651,"South"
"2151",2151,NA,"Sockeye","Scotch","WC","Fraser River",1973,2966,57906,1975,2.97160676243731,123.06,49.12,-0.929312162303066,"South"
"2152",2152,NA,"Sockeye","Scotch","WC","Fraser River",1976,20,279,1978,2.63547950826737,123.06,49.12,0.536516747604565,"South"
"2153",2153,NA,"Sockeye","Scotch","WC","Fraser River",1977,6702,77703,1979,2.45048787735174,123.06,49.12,0.212338477080854,"South"
"2154",2154,NA,"Sockeye","Scotch","WC","Fraser River",1978,1091,19328,1980,2.87446011490147,123.06,49.12,-0.245090083036411,"South"
"2155",2155,NA,"Sockeye","Scotch","WC","Fraser River",1980,62,1532,1982,3.20719496525545,123.06,49.12,0.0587929077530001,"South"
"2156",2156,NA,"Sockeye","Scotch","WC","Fraser River",1981,6887,25367,1983,1.3038135401551,123.06,49.12,0.0347661832747335,"South"
"2157",2157,NA,"Sockeye","Scotch","WC","Fraser River",1983,133,2632,1985,2.98515016422345,123.06,49.12,-0.159490363463939,"South"
"2158",2158,NA,"Sockeye","Scotch","WC","Fraser River",1984,265,2625,1986,2.2931063490395,123.06,49.12,-0.307663338018828,"South"
"2159",2159,NA,"Sockeye","Scotch","WC","Fraser River",1986,11299,257059,1988,3.12459140430493,123.06,49.12,0.660426959274321,"South"
"2160",2160,NA,"Sockeye","Scotch","WC","Fraser River",1988,723,3320,1990,1.52431083975177,123.06,49.12,-0.219446548994089,"South"
"2161",2161,NA,"Sockeye","Scotch","WC","Fraser River",1989,3928,16728,1991,1.44895357163411,123.06,49.12,-0.231599755649086,"South"
"2162",2162,NA,"Sockeye","Scotch","WC","Fraser River",1990,34411,316280,1992,2.21825161649623,123.06,49.12,0.343102875145429,"South"
"2163",2163,NA,"Sockeye","Scotch","WC","Fraser River",1991,4539,25716,1993,1.73440664280511,123.06,49.12,0.994185837388154,"South"
"2164",2164,NA,"Sockeye","Scotch","WC","Fraser River",1992,1385,2454,1994,0.572019206649418,123.06,49.12,0.778197970525668,"South"
"2165",2165,NA,"Sockeye","Scotch","WC","Fraser River",1993,3259,11886,1995,1.29394083708904,123.06,49.12,1.02482106080054,"South"
"2166",2166,NA,"Sockeye","Scotch","WC","Fraser River",1994,26711,184451,1996,1.93230837996903,123.06,49.12,0.877035744249793,"South"
"2167",2167,NA,"Sockeye","Scotch","WC","Fraser River",1995,7810,14176,1997,0.596145430011131,123.06,49.12,0.372939243139153,"South"
"2168",2168,NA,"Sockeye","Scotch","WC","Fraser River",1996,2205,4148,1998,0.631898781468472,123.06,49.12,1.06695844708483,"South"
"2169",2169,NA,"Sockeye","Scotch","WC","Fraser River",1997,1415,2253,1999,0.465133130354906,123.06,49.12,1.04831429581162,"South"
"2170",2170,NA,"Sockeye","Scotch","WC","Fraser River",1998,17001,193690,2000,2.43298677699856,123.06,49.12,-0.0452162067199158,"South"
"2171",2171,NA,"Sockeye","Scotch","WC","Fraser River",1999,2034,26423,2001,2.56423054536211,123.06,49.12,0.223693554229865,"South"
"2172",2172,NA,"Sockeye","Scotch","WC","Fraser River",2000,1732,41212,2002,3.16945266594258,123.06,49.12,-0.441077586835478,"South"
"2173",2173,NA,"Sockeye","Scotch","WC","Fraser River",2002,50375,693222,2004,2.62185527394348,123.06,49.12,0.822307693339711,"South"
"2174",2174,NA,"Sockeye","Scotch","WC","Fraser River",2003,2477,1681,2005,-0.387659296080744,123.06,49.12,0.790149045479778,"South"
"2175",2175,NA,"Sockeye","Scotch","WC","Fraser River",2004,432,3913,2006,2.2036340339663,123.06,49.12,0.836898934861383,"South"
"2176",2176,NA,"Sockeye","Scotch","WC","Fraser River",2005,2686,5761,2007,0.7630579726492,123.06,49.12,0.0868336445907,"South"
"2177",2177,NA,"Sockeye","Scotch","WC","Fraser River",2006,72735,1036578,2008,2.65685748307518,123.06,49.12,-0.752130399789486,"South"
"2178",2178,NA,"Sockeye","Scotch","WC","Fraser River",2007,4758,49724,2009,2.3466603020487,123.06,49.12,-1.2806379724913,"South"
"2179",2179,NA,"Sockeye","Scotch","WC","Fraser River",2009,2665,47655,2011,2.88378349877178,123.06,49.12,-0.00912823333765814,"South"
"2180",2180,NA,"Sockeye","Scotch","WC","Fraser River",2010,273905,423161,2012,0.434971390348157,123.06,49.12,-0.663967433018617,"South"
"2182",2182,NA,"Sockeye","Gates","WC","Fraser River",1968,3835,82665,1970,3.07062686118409,123.06,49.12,-0.62591161628881,"South"
"2183",2183,NA,"Sockeye","Gates","WC","Fraser River",1969,359,4766,1971,2.58594026917041,123.06,49.12,-0.521608497622144,"South"
"2184",2184,NA,"Sockeye","Gates","WC","Fraser River",1975,1246,19756,1977,2.76351882231312,123.06,49.12,-0.445999560627595,"South"
"2185",2185,NA,"Sockeye","Gates","WC","Fraser River",1976,8820,73230,1978,2.11658330305428,123.06,49.12,0.536516747604565,"South"
"2186",2186,NA,"Sockeye","Gates","WC","Fraser River",1977,1174,21324,1979,2.89941647755461,123.06,49.12,0.212338477080854,"South"
"2187",2187,NA,"Sockeye","Gates","WC","Fraser River",1978,129,1647,1980,2.54689832581597,123.06,49.12,-0.245090083036411,"South"
"2188",2188,NA,"Sockeye","Gates","WC","Fraser River",1979,1648,18266,1981,2.40547897678221,123.06,49.12,0.237327181467325,"South"
"2189",2189,NA,"Sockeye","Gates","WC","Fraser River",1980,11032,79631,1982,1.97660332378063,123.06,49.12,0.0587929077530001,"South"
"2190",2190,NA,"Sockeye","Gates","WC","Fraser River",1981,1908,18129,1983,2.25145729302144,123.06,49.12,0.0347661832747335,"South"
"2191",2191,NA,"Sockeye","Gates","WC","Fraser River",1982,439,9701,1984,3.09548483888611,123.06,49.12,0.725254199683246,"South"
"2192",2192,NA,"Sockeye","Gates","WC","Fraser River",1983,3055,28098,1985,2.2189188068059,123.06,49.12,-0.159490363463939,"South"
"2193",2193,NA,"Sockeye","Gates","WC","Fraser River",1984,9072,137919,1986,2.72147380932365,123.06,49.12,-0.307663338018828,"South"
"2194",2194,NA,"Sockeye","Gates","WC","Fraser River",1986,1879,27349,1988,2.67794024469692,123.06,49.12,0.660426959274321,"South"
"2195",2195,NA,"Sockeye","Gates","WC","Fraser River",1987,4105,27833,1989,1.91401662416469,123.06,49.12,-0.157662484515243,"South"
"2196",2196,NA,"Sockeye","Gates","WC","Fraser River",1988,17840,319543,1990,2.88544872289945,123.06,49.12,-0.219446548994089,"South"
"2197",2197,NA,"Sockeye","Gates","WC","Fraser River",1989,9794,53094,1991,1.69029397423314,123.06,49.12,-0.231599755649086,"South"
"2198",2198,NA,"Sockeye","Gates","WC","Fraser River",1990,3304,15949,1992,1.57426227568189,123.06,49.12,0.343102875145429,"South"
"2199",2199,NA,"Sockeye","Gates","WC","Fraser River",1991,4618,21685,1993,1.54665906635503,123.06,49.12,0.994185837388154,"South"
"2200",2200,NA,"Sockeye","Gates","WC","Fraser River",1992,9224,195433,1994,3.05340882672239,123.06,49.12,0.778197970525668,"South"
"2201",2201,NA,"Sockeye","Gates","WC","Fraser River",1993,9089,67524,1995,2.00541819910251,123.06,49.12,1.02482106080054,"South"
"2202",2202,NA,"Sockeye","Gates","WC","Fraser River",1994,1706,34364,1996,3.00285805570632,123.06,49.12,0.877035744249793,"South"
"2203",2203,NA,"Sockeye","Gates","WC","Fraser River",1995,4533,23459,1997,1.64387024461216,123.06,49.12,0.372939243139153,"South"
"2204",2204,NA,"Sockeye","Gates","WC","Fraser River",1996,14150,198058,1998,2.63884529300281,123.06,49.12,1.06695844708483,"South"
"2205",2205,NA,"Sockeye","Gates","WC","Fraser River",1997,1877,13409,1999,1.96625136569313,123.06,49.12,1.04831429581162,"South"
"2206",2206,NA,"Sockeye","Gates","WC","Fraser River",1998,2442,4812,2000,0.678295422423919,123.06,49.12,-0.0452162067199158,"South"
"2207",2207,NA,"Sockeye","Gates","WC","Fraser River",1999,1765,42642,2001,3.18468899268755,123.06,49.12,0.223693554229865,"South"
"2208",2208,NA,"Sockeye","Gates","WC","Fraser River",2000,16571,92002,2002,1.71415613629553,123.06,49.12,-0.441077586835478,"South"
"2209",2209,NA,"Sockeye","Gates","WC","Fraser River",2001,4008,50246,2003,2.52863857799817,123.06,49.12,0.0399877452784456,"South"
"2210",2210,NA,"Sockeye","Gates","WC","Fraser River",2002,1144,13001,2004,2.43049538462243,123.06,49.12,0.822307693339711,"South"
"2211",2211,NA,"Sockeye","Gates","WC","Fraser River",2003,5036,4761,2005,-0.056154385969719,123.06,49.12,0.790149045479778,"South"
"2212",2212,NA,"Sockeye","Gates","WC","Fraser River",2004,5484,49333,2006,2.19675846661635,123.06,49.12,0.836898934861383,"South"
"2213",2213,NA,"Sockeye","Gates","WC","Fraser River",2005,8850,15088,2007,0.533482266871264,123.06,49.12,0.0868336445907,"South"
"2214",2214,NA,"Sockeye","Gates","WC","Fraser River",2009,5274,122248,2011,3.14326268037186,123.06,49.12,-0.00912823333765814,"South"
"2215",2215,NA,"Sockeye","Gates","WC","Fraser River",2010,5903,44766,2012,2.02598822645888,123.06,49.12,-0.663967433018617,"South"
"2264",2264,NA,"Sockeye","Pitt","WC","Fraser River",1960,12532,33314,1962,0.977692355964971,123.06,49.12,0.553907486921582,"South"
"2265",2265,NA,"Sockeye","Pitt","WC","Fraser River",1961,6542,103035,1963,2.75682580721776,123.06,49.12,0.456815578033117,"South"
"2266",2266,NA,"Sockeye","Pitt","WC","Fraser River",1962,8479,57275,1964,1.91027171001769,123.06,49.12,0.46084977416729,"South"
"2267",2267,NA,"Sockeye","Pitt","WC","Fraser River",1963,5798,142935,1965,3.2048769509688,123.06,49.12,-0.597071050951934,"South"
"2268",2268,NA,"Sockeye","Pitt","WC","Fraser River",1965,3387,38984,1967,2.44320673170557,123.06,49.12,-0.38629518941427,"South"
"2269",2269,NA,"Sockeye","Pitt","WC","Fraser River",1966,10735,77701,1968,1.97935869597291,123.06,49.12,-0.358455400465939,"South"
"2270",2270,NA,"Sockeye","Pitt","WC","Fraser River",1967,5241,67780,1969,2.55975484635888,123.06,49.12,-0.982484543627291,"South"
"2271",2271,NA,"Sockeye","Pitt","WC","Fraser River",1968,8194,105588,1970,2.55614254932674,123.06,49.12,-0.62591161628881,"South"
"2272",2272,NA,"Sockeye","Pitt","WC","Fraser River",1969,11739,61083,1971,1.64931696316146,123.06,49.12,-0.521608497622144,"South"
"2273",2273,NA,"Sockeye","Pitt","WC","Fraser River",1970,3123,55398,1972,2.8757494137176,123.06,49.12,-1.61751386036651,"South"
"2274",2274,NA,"Sockeye","Pitt","WC","Fraser River",1972,6575,123179,1974,2.93036400396111,123.06,49.12,-0.755508591049749,"South"
"2275",2275,NA,"Sockeye","Pitt","WC","Fraser River",1973,4713,29176,1975,1.82302180556479,123.06,49.12,-0.929312162303066,"South"
"2276",2276,NA,"Sockeye","Pitt","WC","Fraser River",1974,8859,135945,1976,2.73081650074496,123.06,49.12,-0.851916806484708,"South"
"2277",2277,NA,"Sockeye","Pitt","WC","Fraser River",1975,21376,85230,1977,1.38308468717997,123.06,49.12,-0.445999560627595,"South"
"2278",2278,NA,"Sockeye","Pitt","WC","Fraser River",1976,19475,105588,1978,1.69041313669461,123.06,49.12,0.536516747604565,"South"
"2279",2279,NA,"Sockeye","Pitt","WC","Fraser River",1977,7798,34586,1979,1.48958168534333,123.06,49.12,0.212338477080854,"South"
"2280",2280,NA,"Sockeye","Pitt","WC","Fraser River",1978,14116,34978,1980,0.907410386613976,123.06,49.12,-0.245090083036411,"South"
"2281",2281,NA,"Sockeye","Pitt","WC","Fraser River",1979,20384,38819,1981,0.644159538101751,123.06,49.12,0.237327181467325,"South"
"2282",2282,NA,"Sockeye","Pitt","WC","Fraser River",1980,9191,16913,1982,0.609857812615933,123.06,49.12,0.0587929077530001,"South"
"2283",2283,NA,"Sockeye","Pitt","WC","Fraser River",1981,13301,40270,1983,1.1077675544922,123.06,49.12,0.0347661832747335,"South"
"2284",2284,NA,"Sockeye","Pitt","WC","Fraser River",1982,5090,18265,1984,1.27770882968481,123.06,49.12,0.725254199683246,"South"
"2285",2285,NA,"Sockeye","Pitt","WC","Fraser River",1983,10093,62053,1985,1.81614674433153,123.06,49.12,-0.159490363463939,"South"
"2286",2286,NA,"Sockeye","Pitt","WC","Fraser River",1984,8759,75994,1986,2.16057264662045,123.06,49.12,-0.307663338018828,"South"
"2287",2287,NA,"Sockeye","Pitt","WC","Fraser River",1985,2113,23208,1987,2.39638830818518,123.06,49.12,0.459693892458893,"South"
"2288",2288,NA,"Sockeye","Pitt","WC","Fraser River",1986,12305,40001,1988,1.17889876995842,123.06,49.12,0.660426959274321,"South"
"2289",2289,NA,"Sockeye","Pitt","WC","Fraser River",1987,5533,22485,1989,1.4021182563067,123.06,49.12,-0.157662484515243,"South"
"2290",2290,NA,"Sockeye","Pitt","WC","Fraser River",1988,19026,62489,1990,1.18918407646827,123.06,49.12,-0.219446548994089,"South"
"2291",2291,NA,"Sockeye","Pitt","WC","Fraser River",1989,9051,16691,1991,0.611994403151247,123.06,49.12,-0.231599755649086,"South"
"2292",2292,NA,"Sockeye","Pitt","WC","Fraser River",1990,6037,9117,1992,0.412233602788477,123.06,49.12,0.343102875145429,"South"
"2293",2293,NA,"Sockeye","Pitt","WC","Fraser River",1991,10867,33888,1993,1.13733029533828,123.06,49.12,0.994185837388154,"South"
"2294",2294,NA,"Sockeye","Pitt","WC","Fraser River",1992,4411,100553,1994,3.12658353055331,123.06,49.12,0.778197970525668,"South"
"2295",2295,NA,"Sockeye","Pitt","WC","Fraser River",1993,11430,103267,1995,2.20107638939169,123.06,49.12,1.02482106080054,"South"
"2296",2296,NA,"Sockeye","Pitt","WC","Fraser River",1994,4087,35089,1996,2.15007648645928,123.06,49.12,0.877035744249793,"South"
"2297",2297,NA,"Sockeye","Pitt","WC","Fraser River",1995,3185,52971,1997,2.81129230496464,123.06,49.12,0.372939243139153,"South"
"2298",2298,NA,"Sockeye","Pitt","WC","Fraser River",1996,21678,151964,1998,1.94734572929593,123.06,49.12,1.06695844708483,"South"
"2299",2299,NA,"Sockeye","Pitt","WC","Fraser River",1997,17239,96262,1999,1.7198993818084,123.06,49.12,1.04831429581162,"South"
"2300",2300,NA,"Sockeye","Pitt","WC","Fraser River",1998,49869,133321,2000,0.983360186940052,123.06,49.12,-0.0452162067199158,"South"
"2301",2301,NA,"Sockeye","Pitt","WC","Fraser River",1999,19388,142825,2001,1.9969657866274,123.06,49.12,0.223693554229865,"South"
"2302",2302,NA,"Sockeye","Pitt","WC","Fraser River",2000,18581,111288,2002,1.78998188250665,123.06,49.12,-0.441077586835478,"South"
"2303",2303,NA,"Sockeye","Pitt","WC","Fraser River",2001,74627,54820,2003,-0.308447281149012,123.06,49.12,0.0399877452784456,"South"
