"","region","stock","brood.yr","spawners","recruits","entry.yr","long","lat","loc.sst","w.sst.3","w.sst.2","w.sst.1"
"648","GOA","Kenai",1987,2011772,8344855,1989,151.28,60.54,0.153245774456815,0.0296456177639923,-0.312403456518694,-0.422554506718208
"649","GOA","Kenai",1988,1213047,1333592,1990,151.28,60.54,-0.190183355550927,-0.384761564588429,-0.365865093523539,-0.20225240631918
"650","GOA","Kenai",1989,2026638,2432041,1991,151.28,60.54,-0.330936105536928,-0.111258574832552,-0.0657616590892384,-0.529477780727899
"651","GOA","Kenai",1990,794753,712940,1992,151.28,60.54,-0.357539987062633,-0.0973468510903743,0.118718613728388,0.397954462549422
"652","GOA","Kenai",1991,727159,3708915,1993,151.28,60.54,0.375058335253306,0.407032561034303,0.411571610276743,-0.160517235092646
"653","GOA","Kenai",1992,1207382,3064194,1994,151.28,60.54,-0.26433411227773,0.0420860109544805,0.143387633978044,0.983660455646132
"654","GOA","Kenai",1993,997730,692049,1995,151.28,60.54,-0.468425861491124,0.00255848322096386,-0.48799250299162,-0.696885187690045
"655","GOA","Kenai",1994,1309695,1742939,1996,151.28,60.54,-0.393171470060532,-0.498118445513888,-0.39873507442581,-0.279099818293196
"656","GOA","Kenai",1995,776881,1122989,1997,151.28,60.54,0.674561079638286,0.121897758694646,0.322396547188567,-0.518370330558423
"657","GOA","Kenai",1996,963125,1298632,1998,151.28,60.54,0.273450186104461,0.352503694805338,0.787940707487218,1.16316342493556
"658","GOA","Kenai",1997,1365746,2260656,1999,151.28,60.54,-0.400643511275904,0.278266026802423,-0.164182672264143,0.412717990038879
"659","GOA","Kenai",1998,929090,3536238,2000,151.28,60.54,-0.012147066543698,0.0073670218434092,-0.195308462254326,-0.741083334567166
"660","GOA","Kenai",1999,949276,4805787,2001,151.28,60.54,-0.0557288259334406,-0.365838555953068,-0.178216166646019,0.350466410058514
"661","GOA","Kenai",2000,696899,6361449,2002,151.28,60.54,0.542378278722844,0.509212491274918,0.588585531883119,-0.706898743350551
"662","GOA","Kenai",2001,738229,959913,2003,151.28,60.54,0.621786741258026,0.440462545865374,1.01414319047334,1.88406980711679
"663","GOA","Kenai",2002,1126642,2504098,2004,151.28,60.54,0.514173522345413,0.777900892504212,0.224816435197923,0.144216573829882
"664","GOA","Kenai",2003,1402340,519825,2005,151.28,60.54,0.439221610652936,0.143713833249153,0.143462462958788,0.305416296565964
"665","GOA","Kenai",2004,1690547,1549881,2006,151.28,60.54,-0.509521711646266,-0.195470141037169,-0.445913359838735,-0.0184913706483889
"666","GOA","Kenai",2005,1654003,3148359,2007,151.28,60.54,-0.635860876637736,-0.6263013359392,-0.930206318584605,-0.873335349029081
"667","GOA","Kenai",2006,1892090,3111495,2008,151.28,60.54,-0.769577590240616,-0.991016100991152,-1.04985647697219,-0.987077288140129
"668","GOA","Kenai",2007,964261,3412145,2009,151.28,60.54,-0.267333921383882,-0.657195665261188,-0.492254853821717,-1.11263566580425
"669","GOA","Kenai",2008,708833,2669051,2010,151.28,60.54,0.230353155735657,-0.301888303051962,0.10348537832418,0.128125958160811
"670","GOA","Kenai",2009,848117,3135755,2011,151.28,60.54,-0.206161510390122,-0.318420615817107,-0.541693902806066,0.0788447984875478
"671","EBS","Kvichak",1960,14602360,56411705,1962,157.03,58.85,-0.653581912401882,-0.468646050931979,-0.435324072559988,-0.424554723574082
"672","EBS","Kvichak",1961,3705849,3580935,1963,157.03,58.85,-0.403892154742677,-0.409682902304516,-0.402246991669733,-0.446093421545893
"673","EBS","Kvichak",1962,2580884,5506892,1964,157.03,58.85,-0.534870060685578,-0.484849511053988,-0.504227555808035,-0.358400561793573
"674","EBS","Kvichak",1963,338760,1388216,1965,157.03,58.85,-0.574629433200089,-0.354661804590403,-0.352792425988818,-0.650054549822497
"675","EBS","Kvichak",1964,957120,5763515,1966,157.03,58.85,-0.422182082670237,-0.31705684107085,-0.150557986695027,-0.0555303021551381
"676","EBS","Kvichak",1965,24325926,45820689,1967,157.03,58.85,0.189077047735999,-0.212361540225059,-0.290777159260019,-0.245585671234917
"677","EBS","Kvichak",1966,3755185,6522062,1968,157.03,58.85,-0.287880285633815,-0.32276719990565,-0.361357964241017,-0.335968647285122
"678","EBS","Kvichak",1967,3216208,1784048,1969,157.03,58.85,0.067090387641,-0.210663611172796,-0.148011093116634,-0.386747281196911
"679","EBS","Kvichak",1968,2557440,635324,1970,157.03,58.85,-0.293142954387894,-0.19516900595822,-0.0993798683388745,0.0907250949636443
"680","EBS","Kvichak",1969,8394204,5513626,1971,157.03,58.85,-1.17934775392469,-0.446346897881656,-0.714882894304307,-0.289484831641393
"681","EBS","Kvichak",1970,13935306,15363872,1972,157.03,58.85,-1.12144803238511,-0.664118557194397,-0.851435419970899,-1.14028095696722
"682","EBS","Kvichak",1971,2387392,2036285,1973,157.03,58.85,-0.590991492409989,-0.66240373043176,-0.42346511716403,-0.562589882974577
"683","EBS","Kvichak",1972,1009962,3248671,1974,157.03,58.85,-0.295621555922993,-0.39490554072105,-0.311063369594287,-0.284340351353483
"684","EBS","Kvichak",1973,226554,2203241,1975,157.03,58.85,-0.79737056422741,-0.523247310045854,-0.642700789392039,-0.33778638783509
"685","EBS","Kvichak",1974,4433844,25784407,1976,157.03,58.85,-0.376452869707186,-0.395647180759686,-0.424577577221983,-0.947615190948988
"686","EBS","Kvichak",1975,13140450,37439011,1977,157.03,58.85,0.151231435740744,-0.172061250399484,0.215715719875267,0.0984600365050209
"687","EBS","Kvichak",1976,1965282,10716323,1978,157.03,58.85,0.336597066628075,0.38760506194671,0.532177574667555,0.332971403245514
"688","EBS","Kvichak",1977,1341144,3089502,1979,157.03,58.85,0.402790287638163,0.446838348010477,0.503771820392958,0.731383746089596
"689","EBS","Kvichak",1978,4149288,5055228,1980,157.03,58.85,-0.192217924949332,0.328625785865462,0.127246805753395,0.276159894696321
"690","EBS","Kvichak",1979,11218434,43049711,1981,157.03,58.85,0.321898551466724,0.224713623555342,0.198990487984853,-0.0216662831895314
"691","EBS","Kvichak",1980,22505268,12597129,1982,157.03,58.85,-0.451923398076686,0.0939773689417237,0.151799195007351,0.419647259159237
"692","EBS","Kvichak",1981,1754358,2048731,1983,157.03,58.85,0.684894990596157,0.280646309909717,0.211145835284956,-0.116048869144534
"693","EBS","Kvichak",1982,1134840,1509147,1984,157.03,58.85,0.504224121783004,0.490971072471589,0.794481043279651,0.538340539714447
"694","EBS","Kvichak",1983,3569982,13774175,1985,157.03,58.85,-0.0441961321759098,0.673940321910033,0.741740213007826,1.05062154684485
"695","EBS","Kvichak",1984,10490670,23284320,1986,157.03,58.85,0.366892366620169,0.882571098862345,0.79854587487109,0.432858879170797
"696","EBS","Kvichak",1985,7211046,18311756,1987,157.03,58.85,0.711643913912297,0.718304731291733,0.861027657352201,1.16423287057138
"697","EBS","Kvichak",1986,1179322,4113937,1988,157.03,58.85,0.510235303715589,0.5815187092339,0.290161628565159,0.55782244413302
"698","EBS","Kvichak",1987,6065880,11646723,1989,157.03,58.85,0.159009101819662,0.199904195954008,0.0209450718645024,0.0225008129972978
"699","EBS","Kvichak",1988,4065216,9204227,1990,157.03,58.85,-0.020593020200472,0.0816465235646092,0.111219378848265,0.019389330731707
"700","EBS","Kvichak",1989,8317500,24796919,1991,157.03,58.85,0.231733299241194,0.180511882428925,0.261073158277534,0.203049426964823
"701","EBS","Kvichak",1990,6970020,26294888,1992,157.03,58.85,-0.0346126205475843,0.157261948194742,0.134368208809702,0.319096889590246
"702","EBS","Kvichak",1991,4222788,4636825,1993,157.03,58.85,0.629639345811233,0.389702270866512,0.425004961504645,-0.0503604719708426
"703","EBS","Kvichak",1992,4725864,1876573,1994,157.03,58.85,0.210670092731234,0.264585837308495,0.422058991948163,0.900370394980133
"704","EBS","Kvichak",1993,4025166,3131830,1995,157.03,58.85,0.490604653071975,0.515624080289477,0.323250922944148,-0.0562524110838067
"705","EBS","Kvichak",1994,8355936,7304603,1996,157.03,58.85,0.124976214191765,0.308502126995415,0.490879396035025,0.702754256972103
"706","EBS","Kvichak",1995,10038720,10647375,1997,157.03,58.85,0.493967475642705,0.416299897734287,0.273072718115379,0.279004535097948
"707","EBS","Kvichak",1996,1450578,2300492,1998,157.03,58.85,0.272671794625218,0.269971702332847,0.265455285950297,0.267140901132811
"708","EBS","Kvichak",1997,1503732,842686,1999,157.03,58.85,-0.720802356543605,-0.102509411905216,-0.28733456842423,0.263769670767783
"709","EBS","Kvichak",1998,2296074,1280847,2000,157.03,58.85,0.37657416224088,0.38633711967772,0.447620844132689,-0.838438807616242
"710","EBS","Kvichak",1999,6196914,7397614,2001,157.03,58.85,0.498265838136556,0.293894071594281,0.860060511199543,1.73368049588162
"711","EBS","Kvichak",2000,1827780,4277407,2002,157.03,58.85,1.17788475589742,1.03215624215067,0.681394115285195,-0.013559473482534
"712","EBS","Kvichak",2001,1095348,3860432,2003,157.03,58.85,0.792531428796774,0.727629147427825,1.09822345788301,1.37634770405292
"713","EBS","Kvichak",2002,703884,3470460,2004,157.03,58.85,0.773489249892999,1.06983014435338,0.916571364503611,0.820099211713088
"714","EBS","Kvichak",2003,1686804,4607129,2005,157.03,58.85,0.609914951955596,0.544342530783003,0.40646419031796,1.01304351729413
"715","EBS","Kvichak",2004,5500134,10923565,2006,157.03,58.85,0.149690400074366,0.256640676551486,-0.121560743819838,-0.200115136658214
"716","EBS","Kvichak",2005,2320332,9793959,2007,157.03,58.85,-0.123113726161597,-0.24980893044426,-0.274655827337283,-0.0430063509814625
"717","EBS","Kvichak",2006,3068226,8552138,2008,157.03,58.85,-0.517903844519909,-0.488668788932882,-0.711500007908591,-0.506305303693103
"718","South","L. Shuswap",1960,1322,2534,1962,123.06,49.12,0.824703255302596,0.946691821464686,0.925698639554613,0.177286810442601
"719","South","L. Shuswap",1961,854,7200,1963,123.06,49.12,0.90612784207382,0.816421339003391,1.13598860328379,1.67411046866662
"720","South","L. Shuswap",1962,652104,2841382,1964,123.06,49.12,-0.155108240250839,0.547594096096729,-0.0156640901882197,0.597866737900947
"721","South","L. Shuswap",1963,80246,3130020,1965,123.06,49.12,-0.306126726872671,0.0358179068597133,-0.245206508660904,-0.629194918277386
"722","South","L. Shuswap",1964,345,19626,1966,123.06,49.12,-0.422818247472393,-0.315634902868495,-0.15885489516405,0.138781900955579
"723","South","L. Shuswap",1965,1332,24808,1967,123.06,49.12,-0.0798645483182092,-0.203041758790824,-0.373953588664025,-0.456491691283679
"724","South","L. Shuswap",1966,661765,4033223,1968,123.06,49.12,-0.756696651128006,-0.721843803471559,-0.8545198595655,-0.291415486044372
"725","South","L. Shuswap",1967,402452,3182333,1969,123.06,49.12,-0.593861212518105,-0.477720246325665,-0.570872626466311,-1.41762423308663
"726","South","L. Shuswap",1968,2713,21005,1970,123.06,49.12,-1.03222934203665,-0.782986391489301,-0.465667470690639,0.275878980154006
"727","South","L. Shuswap",1969,3166,29592,1971,123.06,49.12,-1.16013805694293,-0.946586988237116,-1.55781997243268,-1.20721392153528
"728","South","L. Shuswap",1970,787577,5550262,1972,123.06,49.12,-1.08089016159914,-1.38709339462472,-1.47703313116945,-1.90842602333007
"729","South","L. Shuswap",1971,159119,701906,1973,123.06,49.12,-1.06551350237295,-1.45393403181338,-1.22668803605503,-1.04564023900882
"730","South","L. Shuswap",1972,2155,44505,1974,123.06,49.12,-0.733668982681491,-0.924248093314851,-0.863552020467866,-1.40773583310123
"731","South","L. Shuswap",1973,2467,67868,1975,123.06,49.12,-1.02744428224651,-0.99009032874798,-0.781267576571354,-0.319368207834499
"732","South","L. Shuswap",1974,619143,7043406,1976,123.06,49.12,-0.357868232026321,-0.233990451131156,-0.191301572779486,-1.24316694530821
"733","South","L. Shuswap",1975,85540,1026264,1977,123.06,49.12,-0.0386924001244333,-0.116107091970852,0.447422834697827,0.860563799749239
"734","South","L. Shuswap",1976,3072,13627,1978,123.06,49.12,-8.2881603294248e-05,-0.0413664280317065,-0.492331541922179,0.0342818696464151
"735","South","L. Shuswap",1977,6027,93645,1979,123.06,49.12,0.129708098754602,-0.192683139533032,-0.306165644122756,-1.01894495349077
"736","South","L. Shuswap",1978,1014791,9593984,1980,123.06,49.12,-0.115824560268063,0.00521000845823229,0.517287489432735,0.406613665245262
"737","South","L. Shuswap",1979,162067,1498560,1981,123.06,49.12,-0.118509825084233,0.230180616588099,0.141964092259517,0.627961313620208
"738","South","L. Shuswap",1980,1817,23307,1982,123.06,49.12,-0.0321668235671154,0.215586735907564,0.00939944705124193,-0.344033129101174
"739","South","L. Shuswap",1981,5950,9470,1983,123.06,49.12,0.520549804033113,0.138835767975157,0.380270216513322,0.362832023203658
"740","South","L. Shuswap",1982,1568612,9391982,1984,123.06,49.12,-0.249113331432414,0.0863159173870554,-0.0519421355212462,0.397708409822986
"741","South","L. Shuswap",1983,100257,1980917,1985,123.06,49.12,-0.535936662599139,-0.324957756497159,-0.686290839657231,-0.501592680865478
"742","South","L. Shuswap",1984,2403,33174,1986,123.06,49.12,0.0306405563353112,-0.23521263666299,-0.102022614561747,-0.870988998448985
"743","South","L. Shuswap",1985,833,4380,1987,123.06,49.12,0.0410648068010515,0.0703997368303834,0.541094104470067,0.66694376932549
"744","South","L. Shuswap",1986,1068368,10882065,1988,123.06,49.12,-0.294910738484064,0.115530860405983,-0.160175594053772,0.415244439614644
"745","South","L. Shuswap",1987,319714,3903932,1989,123.06,49.12,0.0859348309666345,-0.15651304887566,-0.442391793120812,-0.735595627722186
"746","South","L. Shuswap",1988,3556,8220,1990,123.06,49.12,-0.0237338399718502,-0.488601101561637,-0.365103838481364,-0.149187958519437
"747","South","L. Shuswap",1989,385,13135,1991,123.06,49.12,0.0373511333828124,-0.0394973277164632,0.0153479876850232,-0.581019718443289
"748","South","L. Shuswap",1990,1745530,7747868,1992,123.06,49.12,0.464016801393053,0.0576540039336874,0.376990865122175,0.611715693813336
"749","South","L. Shuswap",1991,615987,865976,1993,123.06,49.12,0.612218635412869,0.465048965074068,0.391715600704434,0.142266036431014
"750","South","L. Shuswap",1992,6640,19909,1994,123.06,49.12,0.63805865003212,0.292379377230917,0.367436047630868,0.641165164977854
"751","South","L. Shuswap",1993,753,15366,1995,123.06,49.12,0.934206086970627,0.472231588407439,0.387764800122231,0.0937069302838829
"752","South","L. Shuswap",1994,664678,2607926,1996,123.06,49.12,0.122034137112517,0.216147286615271,0.277367464780964,0.681822669960581
"753","South","L. Shuswap",1995,210742,771591,1997,123.06,49.12,1.34254170537941,0.850609461192892,0.935002856809047,-0.127087740398653
"754","South","L. Shuswap",1996,5493,61102,1998,123.06,49.12,0.809149595772957,0.737501018645011,1.16979539816684,1.99709345401675
"755","South","L. Shuswap",1997,597,34429,1999,123.06,49.12,-0.060958054202157,0.751262948690307,0.128347696027086,0.342497342316937
"756","South","L. Shuswap",1998,680552,7183136,2000,123.06,49.12,0.174867886071273,0.145593071679696,0.0471409363610744,-0.0858019502627636
"757","South","L. Shuswap",1999,138275,698913,2001,123.06,49.12,-0.303335342483304,-0.161234345349115,-0.198950542892292,0.180083822984914
"758","South","L. Shuswap",2000,164,1388,2002,123.06,49.12,0.142726979296998,0.232633169576417,0.258907842872168,-0.577984908769496
"759","South","L. Shuswap",2001,2138,7786,2003,123.06,49.12,0.674832777545798,0.259934444495113,0.678894121127417,1.09580059451383
"760","South","L. Shuswap",2002,2844548,7483273,2004,123.06,49.12,0.775871327325772,0.566845767869521,0.302368354547365,0.261987647741003
"761","South","L. Shuswap",2003,189695,132436,2005,123.06,49.12,0.57790029239968,0.364210824905762,0.415322413488141,0.342749061353728
"762","South","L. Shuswap",2004,2234,1929,2006,123.06,49.12,-0.0383966120791499,0.162261392878196,0.0720175586404294,0.487895765622555
"763","South","L. Shuswap",2005,11794,32609,2007,123.06,49.12,-0.333885072311229,-0.343967900074746,-0.759899732923397,-0.343860648341695
"764","South","L. Shuswap",2006,1170692,17539360,2008,123.06,49.12,-1.21987946263742,-0.911175916791322,-1.19483355101614,-1.1759388175051
"765","South","L. Stuart",1960,1307,9617,1962,123.06,49.12,0.824703255302596,0.946691821464686,0.925698639554613,0.177286810442601
"766","South","L. Stuart",1961,194461,778063,1963,123.06,49.12,0.90612784207382,0.816421339003391,1.13598860328379,1.67411046866662
"767","South","L. Stuart",1962,9073,45069,1964,123.06,49.12,-0.155108240250839,0.547594096096729,-0.0156640901882197,0.597866737900947
"768","South","L. Stuart",1963,1092,12049,1965,123.06,49.12,-0.306126726872671,0.0358179068597133,-0.245206508660904,-0.629194918277386
"769","South","L. Stuart",1964,824,3101,1966,123.06,49.12,-0.422818247472393,-0.315634902868495,-0.15885489516405,0.138781900955579
"770","South","L. Stuart",1965,122786,1124428,1967,123.06,49.12,-0.0798645483182092,-0.203041758790824,-0.373953588664025,-0.456491691283679
"771","South","L. Stuart",1966,4164,74079,1968,123.06,49.12,-0.756696651128006,-0.721843803471559,-0.8545198595655,-0.291415486044372
"772","South","L. Stuart",1967,897,16556,1969,123.06,49.12,-0.593861212518105,-0.477720246325665,-0.570872626466311,-1.41762423308663
"773","South","L. Stuart",1968,179,31299,1970,123.06,49.12,-1.03222934203665,-0.782986391489301,-0.465667470690639,0.275878980154006
"774","South","L. Stuart",1969,114300,1625536,1971,123.06,49.12,-1.16013805694293,-0.946586988237116,-1.55781997243268,-1.20721392153528
"775","South","L. Stuart",1970,8027,70838,1972,123.06,49.12,-1.08089016159914,-1.38709339462472,-1.47703313116945,-1.90842602333007
"776","South","L. Stuart",1971,725,66770,1973,123.06,49.12,-1.06551350237295,-1.45393403181338,-1.22668803605503,-1.04564023900882
"777","South","L. Stuart",1972,3411,18766,1974,123.06,49.12,-0.733668982681491,-0.924248093314851,-0.863552020467866,-1.40773583310123
"778","South","L. Stuart",1973,116703,664255,1975,123.06,49.12,-1.02744428224651,-0.99009032874798,-0.781267576571354,-0.319368207834499
"779","South","L. Stuart",1974,7371,50716,1976,123.06,49.12,-0.357868232026321,-0.233990451131156,-0.191301572779486,-1.24316694530821
"780","South","L. Stuart",1975,5679,215116,1977,123.06,49.12,-0.0386924001244333,-0.116107091970852,0.447422834697827,0.860563799749239
"781","South","L. Stuart",1976,1674,3339,1978,123.06,49.12,-8.2881603294248e-05,-0.0413664280317065,-0.492331541922179,0.0342818696464151
"782","South","L. Stuart",1977,75962,1357741,1979,123.06,49.12,0.129708098754602,-0.192683139533032,-0.306165644122756,-1.01894495349077
"783","South","L. Stuart",1978,7115,79447,1980,123.06,49.12,-0.115824560268063,0.00521000845823229,0.517287489432735,0.406613665245262
"784","South","L. Stuart",1979,16711,6854,1981,123.06,49.12,-0.118509825084233,0.230180616588099,0.141964092259517,0.627961313620208
"785","South","L. Stuart",1980,287,21440,1982,123.06,49.12,-0.0321668235671154,0.215586735907564,0.00939944705124193,-0.344033129101174
"786","South","L. Stuart",1981,120124,2033901,1983,123.06,49.12,0.520549804033113,0.138835767975157,0.380270216513322,0.362832023203658
"787","South","L. Stuart",1982,8681,60989,1984,123.06,49.12,-0.249113331432414,0.0863159173870554,-0.0519421355212462,0.397708409822986
"788","South","L. Stuart",1983,1451,17912,1985,123.06,49.12,-0.535936662599139,-0.324957756497159,-0.686290839657231,-0.501592680865478
"789","South","L. Stuart",1984,672,14744,1986,123.06,49.12,0.0306405563353112,-0.23521263666299,-0.102022614561747,-0.870988998448985
"790","South","L. Stuart",1985,159048,3507629,1987,123.06,49.12,0.0410648068010515,0.0703997368303834,0.541094104470067,0.66694376932549
"791","South","L. Stuart",1986,15045,816561,1988,123.06,49.12,-0.294910738484064,0.115530860405983,-0.160175594053772,0.415244439614644
"792","South","L. Stuart",1987,2392,380071,1989,123.06,49.12,0.0859348309666345,-0.15651304887566,-0.442391793120812,-0.735595627722186
"793","South","L. Stuart",1988,3638,208786,1990,123.06,49.12,-0.0237338399718502,-0.488601101561637,-0.365103838481364,-0.149187958519437
"794","South","L. Stuart",1989,327098,5327124,1991,123.06,49.12,0.0373511333828124,-0.0394973277164632,0.0153479876850232,-0.581019718443289
"795","South","L. Stuart",1990,111747,389779,1992,123.06,49.12,0.464016801393053,0.0576540039336874,0.376990865122175,0.611715693813336
"796","South","L. Stuart",1991,40200,109581,1993,123.06,49.12,0.612218635412869,0.465048965074068,0.391715600704434,0.142266036431014
"797","South","L. Stuart",1992,12422,135399,1994,123.06,49.12,0.63805865003212,0.292379377230917,0.367436047630868,0.641165164977854
"798","South","L. Stuart",1993,1184283,3764256,1995,123.06,49.12,0.934206086970627,0.472231588407439,0.387764800122231,0.0937069302838829
"799","South","L. Stuart",1994,40705,115440,1996,123.06,49.12,0.122034137112517,0.216147286615271,0.277367464780964,0.681822669960581
"800","South","L. Stuart",1995,17181,133454,1997,123.06,49.12,1.34254170537941,0.850609461192892,0.935002856809047,-0.127087740398653
"801","South","L. Stuart",1996,27297,1023000,1998,123.06,49.12,0.809149595772957,0.737501018645011,1.16979539816684,1.99709345401675
"802","South","L. Stuart",1997,415149,430895,1999,123.06,49.12,-0.060958054202157,0.751262948690307,0.128347696027086,0.342497342316937
"803","South","L. Stuart",1998,67834,277262,2000,123.06,49.12,0.174867886071273,0.145593071679696,0.0471409363610744,-0.0858019502627636
"804","South","L. Stuart",1999,33800,133622,2001,123.06,49.12,-0.303335342483304,-0.161234345349115,-0.198950542892292,0.180083822984914
"805","South","L. Stuart",2000,226240,912943,2002,123.06,49.12,0.142726979296998,0.232633169576417,0.258907842872168,-0.577984908769496
"806","South","L. Stuart",2001,179534,505343,2003,123.06,49.12,0.674832777545798,0.259934444495113,0.678894121127417,1.09580059451383
"807","South","L. Stuart",2002,17820,125952,2004,123.06,49.12,0.775871327325772,0.566845767869521,0.302368354547365,0.261987647741003
"808","South","L. Stuart",2003,19208,21783,2005,123.06,49.12,0.57790029239968,0.364210824905762,0.415322413488141,0.342749061353728
"809","South","L. Stuart",2004,51310,282915,2006,123.06,49.12,-0.0383966120791499,0.162261392878196,0.0720175586404294,0.487895765622555
"810","South","L. Stuart",2005,164548,119651,2007,123.06,49.12,-0.333885072311229,-0.343967900074746,-0.759899732923397,-0.343860648341695
"811","South","L. Stuart",2006,14283,174491,2008,123.06,49.12,-1.21987946263742,-0.911175916791322,-1.19483355101614,-1.1759388175051
"812","GOA","L.Upper Station",1970,36833,157663,1972,154.36,57.06,-1.51987518293749,-1.13310599000022,-1.46652375232966,-1.85967842485568
"813","GOA","L.Upper Station",1971,95150,105635,1973,154.36,57.06,-1.18391626116243,-1.34471641424599,-1.08723540894114,-1.07336907980364
"814","GOA","L.Upper Station",1972,68351,156866,1974,154.36,57.06,-0.498456666782431,-0.917157249029014,-0.8390513336417,-1.10110173807864
"815","GOA","L.Upper Station",1973,67826,112182,1975,154.36,57.06,-0.973921379366648,-0.938186794075585,-0.856729322074058,-0.577000929204763
"816","GOA","L.Upper Station",1974,251234,463908,1976,154.36,57.06,-0.369857462011602,-0.433647212439069,-0.361970354056221,-1.13645771494335
"817","GOA","L.Upper Station",1975,74456,184060,1977,154.36,57.06,0.180605852203609,-0.44337790296379,-0.0968379969740086,0.412517006830911
"818","GOA","L.Upper Station",1976,48650,251559,1978,154.36,57.06,-0.0327387059272418,-0.0171515869223053,-0.231985883798913,-0.606193000778928
"819","GOA","L.Upper Station",1977,49001,446444,1979,154.36,57.06,0.28534392408043,-0.0797089220570273,0.183533117303923,0.142221233181101
"820","GOA","L.Upper Station",1978,38126,614798,1980,154.36,57.06,-0.109351214834822,0.220744470202366,0.260006088712998,0.224845001426745
"821","GOA","L.Upper Station",1979,134579,621765,1981,154.36,57.06,0.489313890046611,0.219583418518153,0.216952627063857,0.295167175999252
"822","GOA","L.Upper Station",1980,77718,314522,1982,154.36,57.06,-0.308116000984992,0.266900660061142,0.252767402092087,0.138738078128462
"823","GOA","L.Upper Station",1981,118900,700035,1983,154.36,57.06,0.803527283744781,0.495129516047394,0.67332523500686,0.366796726055712
"824","GOA","L.Upper Station",1982,306161,1675201,1984,154.36,57.06,0.981425798083212,0.741439866398969,0.928761436570597,0.979853743958008
"825","GOA","L.Upper Station",1983,179741,525000,1985,154.36,57.06,-0.00426028462385318,0.582599540399278,0.383972438619913,0.877669129183186
"826","GOA","L.Upper Station",1984,239608,597438,1986,154.36,57.06,0.495801772921669,0.739212623451763,0.669984370586051,-0.109724251943359
"827","GOA","L.Upper Station",1985,408409,1196706,1987,154.36,57.06,0.651353674214314,0.684570835833822,1.08171837972241,1.44969299311546
"828","GOA","L.Upper Station",1986,367922,1056851,1988,154.36,57.06,0.373668694773962,0.580294084242206,0.145594629805578,0.713743766329364
"829","GOA","L.Upper Station",1987,156274,360212,1989,154.36,57.06,0.138083162557812,0.0296456177639923,-0.312403456518694,-0.422554506718208
"830","GOA","L.Upper Station",1988,247647,271836,1990,154.36,57.06,-0.117504842552223,-0.384761564588429,-0.365865093523539,-0.20225240631918
"831","GOA","L.Upper Station",1989,221706,613023,1991,154.36,57.06,-0.156654610726466,-0.111258574832552,-0.0657616590892384,-0.529477780727899
"832","GOA","L.Upper Station",1990,198287,473411,1992,154.36,57.06,-0.200986984457502,-0.0973468510903743,0.118718613728388,0.397954462549422
"833","GOA","L.Upper Station",1991,242860,1084640,1993,154.36,57.06,0.567848432629086,0.407032561034303,0.411571610276743,-0.160517235092646
"834","GOA","L.Upper Station",1992,199067,447599,1994,154.36,57.06,-0.0814821063520424,0.0420860109544805,0.143387633978044,0.983660455646132
"835","GOA","L.Upper Station",1993,187229,497539,1995,154.36,57.06,-0.147348902920422,0.00255848322096386,-0.48799250299162,-0.696885187690045
"836","GOA","L.Upper Station",1994,221675,475125,1996,154.36,57.06,-0.107696302783444,-0.498118445513888,-0.39873507442581,-0.279099818293196
"837","GOA","L.Upper Station",1995,203659,493960,1997,154.36,57.06,0.754115818656449,0.121897758694646,0.322396547188567,-0.518370330558423
"838","GOA","L.Upper Station",1996,235727,162877,1998,154.36,57.06,0.357994548076679,0.352503694805338,0.787940707487218,1.16316342493556
"839","GOA","L.Upper Station",1997,230793,177256,1999,154.36,57.06,-0.478304242365782,0.278266026802423,-0.164182672264143,0.412717990038879
"840","GOA","L.Upper Station",1998,171214,279155,2000,154.36,57.06,0.100011416946899,0.0073670218434092,-0.195308462254326,-0.741083334567166
"841","GOA","L.Upper Station",1999,210016,480610,2001,154.36,57.06,0.104631887383765,-0.365838555953068,-0.178216166646019,0.350466410058514
"842","GOA","L.Upper Station",2000,176783,432436,2002,154.36,57.06,0.738125763301813,0.509212491274918,0.588585531883119,-0.706898743350551
"843","GOA","L.Upper Station",2001,74408,110971,2003,154.36,57.06,0.696858795663034,0.440462545865374,1.01414319047334,1.88406980711679
"844","GOA","L.Upper Station",2002,150349,247650,2004,154.36,57.06,0.626273203900706,0.777900892504212,0.224816435197923,0.144216573829882
"845","GOA","L.Upper Station",2003,200894,350545,2005,154.36,57.06,0.513294797198293,0.143713833249153,0.143462462958788,0.305416296565964
"846","GOA","L.Upper Station",2004,177108,431685,2006,154.36,57.06,-0.376826589431055,-0.195470141037169,-0.445913359838735,-0.0184913706483889
"847","GOA","L.Upper Station",2005,156401,239187,2007,154.36,57.06,-0.567432004069528,-0.6263013359392,-0.930206318584605,-0.873335349029081
"848","GOA","L.Upper Station",2006,153153,163677,2008,154.36,57.06,-0.829140336128172,-0.991016100991152,-1.04985647697219,-0.987077288140129
"849","GOA","L.Upper Station",2007,149709,185989,2009,154.36,57.06,-0.376767551936493,-0.657195665261188,-0.492254853821717,-1.11263566580425
"850","GOA","L.Upper Station",2008,184856,172369,2010,154.36,57.06,-0.0213651402823564,-0.301888303051962,0.10348537832418,0.128125958160811
"851","GOA","L.Upper Station",2009,161736,233727,2011,154.36,57.06,-0.343241001807545,-0.318420615817107,-0.541693902806066,0.0788447984875478
